ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8038299,0.054,0.00006146,-5.1815234,1.81044,-1.96057931,CGB2///CGB1///CGB8///CGB7///CGB5///LHB///CGB3///CGB7,chorionic gonadotropin beta subunit 2///chorionic gonadotropin beta subunit 1///chorionic gonadotropin beta subunit 8///chorionic gonadotropin beta subunit 7///chorionic gonadotropin beta subunit 5///luteinizing hormone beta polypeptide///chorionic gonadotropin beta subunit 3///chorionic gonadotropin beta subunit 7
8153959,0.054,0.0000628,5.1715065,1.79193,0.48519965,DOCK8,dedicator of cytokinesis 8
7979663,0.054,0.00006309,5.1693913,1.78801,0.42157246,RAB15,"RAB15, member RAS oncogene family"
8124402,0.0577,0.0000698,5.1225373,1.70121,0.78198179,HIST1H1T,"histone cluster 1, H1t"
8145977,0.0577,0.00007599,-5.0832623,1.62822,-0.48077859,PLEKHA2,pleckstrin homology domain containing A2
7927389,0.0577,0.00007661,5.0795213,1.62125,0.39618754,MAPK8,mitogen-activated protein kinase 8
7995362,0.0577,0.00007682,-5.078254,1.6189,-0.41282564,GPT2,glutamic--pyruvic transaminase 2
7967544,0.0589,0.00008279,-5.0436944,1.55448,-0.62298787,SCARB1,scavenger receptor class B member 1
7970763,0.0589,0.00008306,-5.0421995,1.55169,-1.22896669,FLT1,fms related tyrosine kinase 1
8139207,0.0609,0.00008837,-5.0136476,1.49834,-1.27209225,INHBA///INHBA,inhibin beta A subunit///inhibin beta A subunit
8160260,0.0621,0.00009267,4.9917814,1.45742,0.31173691,BNC2,basonuclin 2
7997940,0.0701,0.00010747,-4.9237237,1.32966,-0.51124856,SNORD68///RPL13,"small nucleolar RNA, C/D box 68///ribosomal protein L13"
7980861,0.0754,0.0001186,4.8785641,1.24457,0.71798941,CATSPERB,cation channel sperm associated auxiliary subunit beta
8150249,0.0799,0.00012936,4.8388253,1.16949,0.42176293,ADRB3,adrenoceptor beta 3
8007263,0.0799,0.00013446,4.821138,1.13602,0.74974475,HSD17B1,hydroxysteroid 17-beta dehydrogenase 1
8127087,0.0799,0.00013534,4.8181693,1.1304,0.74830382,GSTA3,glutathione S-transferase alpha 3
8076056,0.0855,0.00014813,-4.7769482,1.05223,-0.29052421,LOC400927-CSNK1E///CSNK1E,LOC400927-CSNK1E readthrough///casein kinase 1 epsilon
7979179,0.0873,0.00015483,-4.7567877,1.01393,-0.62425556,ERO1A,endoplasmic reticulum oxidoreductase 1 alpha
8022338,0.0944,0.00017236,4.7079725,0.92101,0.5022544,LOC100996333///ADGRA3,G protein-coupled receptor 125 pseudogene///adhesion G protein-coupled receptor A3
8166705,0.0944,0.00017667,-4.696732,0.89958,-0.51530625,PRRG1,proline rich and Gla domain 1
8142407,0.0944,0.00017889,4.6910588,0.88876,0.68798836,TMEM168,transmembrane protein 168
8095043,0.0997,0.00019637,4.6487172,0.80788,0.37862876,RASL11B///RASL11B,RAS like family 11 member B///RAS like family 11 member B
7983527,0.0997,0.00019702,4.647228,0.80503,0.41583846,SEMA6D,semaphorin 6D
7914617,0.0997,0.00020332,4.632943,0.7777,0.25891824,AK2,adenylate kinase 2
8120067,0.0997,0.00020494,4.6293347,0.7708,0.4706444,SLC25A27,solute carrier family 25 member 27
7929919,0.102,0.00021386,-4.6100115,0.73379,-0.66146359,SFXN3,sideroflexin 3
8082673,0.1024,0.00022131,4.5944978,0.70405,0.47577888,ACPP,"acid phosphatase, prostate"
7974190,0.1024,0.00023131,4.5744822,0.66565,0.32026754,DNAJC19,DnaJ heat shock protein family (Hsp40) member C19
8126839,0.1024,0.00023515,4.5670403,0.65136,0.33417635,TNFRSF21,TNF receptor superfamily member 21
8056837,0.1024,0.0002374,4.5627167,0.64306,0.5226442,GPR155,G protein-coupled receptor 155
8113800,0.1024,0.00024009,4.5576224,0.63327,0.56424812,FBN2,fibrillin 2
7920687,0.1024,0.00024071,-4.5564495,0.63102,-0.51595909,GBAP1,glucosylceramidase beta pseudogene 1
7933772,0.1024,0.00024561,4.5473401,0.61352,0.37318077,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)"
8048639,0.1024,0.00024771,-4.5434864,0.60611,-0.84195991,INHA,inhibin alpha subunit
8038861,0.104,0.00027048,-4.5037386,0.52962,-0.88947869,SIGLEC6,sialic acid binding Ig like lectin 6
8069505,0.104,0.00027126,4.5024268,0.5271,0.43742467,LINC00417,long intergenic non-protein coding RNA 417
8145989,0.104,0.00027315,-4.4992952,0.52107,-1.93765862,HTRA4,HtrA serine peptidase 4
8153002,0.104,0.0002757,-4.4950914,0.51297,-1.00351769,NDRG1,N-myc downstream regulated 1
8138067,0.104,0.00027631,4.4940964,0.51105,0.33371925,CYTH3,cytohesin 3
8013135,0.104,0.00027685,-4.4932167,0.50935,-0.31258492,SREBF1,sterol regulatory element binding transcription factor 1
8063923,0.104,0.00028797,-4.4754415,0.47509,-0.59104123,SLCO4A1,solute carrier organic anion transporter family member 4A1
8024511,0.104,0.00028955,4.4729581,0.4703,0.66584435,ZNF554,zinc finger protein 554
8020347,0.104,0.00029066,4.4712454,0.467,0.89300325,,
8057898,0.104,0.00029342,4.4669789,0.45877,0.45981226,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
8078272,0.1075,0.0003148,4.4352431,0.3975,0.43818785,NR1D2,nuclear receptor subfamily 1 group D member 2
7964316,0.1075,0.00031668,4.4325554,0.39231,0.22938329,MYO1A,myosin IA
8171193,0.1075,0.0003207,-4.4268756,0.38134,-0.29877727,,
8025945,0.1075,0.00032439,4.4217145,0.37136,0.23162576,ZNF441,zinc finger protein 441
7925452,0.1075,0.00032499,-4.4208791,0.36975,-0.69677153,GREM2,"gremlin 2, DAN family BMP antagonist"
8041940,0.1113,0.00034103,4.3991676,0.32776,0.264567,STON1-GTF2A1L///STON1///GTF2A1L,STON1-GTF2A1L readthrough///stonin 1///general transcription factor IIA subunit 1 like
8080781,0.1162,0.00036057,4.374083,0.27921,0.32422643,PXK,PX domain containing serine/threonine kinase like
7898679,0.1163,0.00036801,4.3648864,0.2614,0.39344973,NBPF3,neuroblastoma breakpoint family member 3
7925448,0.1163,0.00037431,-4.3572397,0.24658,-0.29862148,,
8141140,0.1163,0.00037702,-4.3539971,0.2403,-0.52913443,DLX5,distal-less homeobox 5
8024170,0.1163,0.00038697,-4.3422808,0.21759,-0.57378421,ARHGAP45,Rho GTPase activating protein 45
8156897,0.1163,0.00038787,4.3412279,0.21555,0.29001881,MSANTD3-TMEFF1///MSANTD3,MSANTD3-TMEFF1 readthrough///Myb/SANT DNA binding domain containing 3
8171297,0.1163,0.00038926,-4.339619,0.21243,-0.56714328,MID1,midline 1
7963244,0.1229,0.00041629,4.3094336,0.15386,0.25531308,TFCP2,transcription factor CP2
7914216,0.1252,0.00043517,-4.2894968,0.11515,-0.40283137,SNORA16A///SNHG12,"small nucleolar RNA, H/ACA box 16A///small nucleolar RNA host gene 12"
7985695,0.1252,0.00043812,4.2864535,0.10924,0.27862644,AKAP13,A-kinase anchoring protein 13
8162462,0.1252,0.00044244,-4.2820469,0.10068,-0.32161381,C9orf129///FAM120A,chromosome 9 open reading frame 129///family with sequence similarity 120A
8062190,0.1252,0.00044802,-4.2764137,0.08973,-0.55803226,SPAG4,sperm associated antigen 4
7900635,0.1252,0.00044911,4.2753236,0.08761,0.29952781,FAM183A,family with sequence similarity 183 member A
8074701,0.1254,0.00047389,-4.2511998,0.04072,-0.54273217,SLC7A4,solute carrier family 7 member 4
7987097,0.1254,0.00047915,4.2462495,0.03109,0.2439674,MIR211,microRNA 211
7908041,0.1254,0.00048025,4.2452174,0.02908,0.41377944,LAMC1,laminin subunit gamma 1
8109595,0.1254,0.00048059,-4.2448979,0.02846,-0.24205206,,
7996341,0.1254,0.00048064,4.2448491,0.02836,0.41128301,PDP2,pyruvate dehyrogenase phosphatase catalytic subunit 2
8024518,0.1254,0.00048087,4.2446369,0.02795,0.40083794,ZNF555,zinc finger protein 555
8121605,0.1254,0.0004864,4.239504,0.01796,0.78830989,FAM26D,family with sequence similarity 26 member D
7920697,0.1254,0.00049036,-4.2358642,0.01088,-0.83883081,GBA,glucosylceramidase beta
7998374,0.126,0.0005008,-4.2264032,-0.00753,-0.26623213,GNG13,G protein subunit gamma 13
8013319,0.126,0.00050595,-4.2218178,-0.01645,-0.23948561,GRAP,GRB2-related adaptor protein
8167721,0.126,0.00051748,-4.2117065,-0.03614,-0.23565306,SSX8,SSX family member 8
8110631,0.126,0.00052396,-4.2061163,-0.04702,-0.58441313,BTNL9,butyrophilin like 9
7911218,0.126,0.00053275,-4.1986576,-0.06155,-0.20377119,OR2W3///TRIM58,olfactory receptor family 2 subfamily W member 3///tripartite motif containing 58
8092691,0.126,0.00053442,-4.1972496,-0.06429,-0.98226436,BCL6,B-cell CLL/lymphoma 6
8023995,0.126,0.00053841,-4.1939135,-0.07079,-1.73593814,FSTL3,follistatin like 3
7962918,0.126,0.00054154,-4.1913141,-0.07586,-0.22442396,WNT10B,Wnt family member 10B
8062395,0.126,0.00054355,-4.189651,-0.0791,-0.74597806,NNAT,neuronatin
8146863,0.126,0.00054462,4.1887688,-0.08082,0.40130959,SULF1,sulfatase 1
8137639,0.126,0.00055427,-4.1808965,-0.09616,-0.32930332,WDR60,WD repeat domain 60
8114991,0.126,0.000557,4.1786891,-0.10046,0.792557,SH3TC2,SH3 domain and tetratricopeptide repeats 2
8162744,0.126,0.00056355,-4.1734488,-0.11067,-0.41346019,CORO2A,coronin 2A
8040587,0.126,0.00056373,-4.173305,-0.11095,-0.27820091,EFR3B,EFR3 homolog B
8024792,0.1282,0.00057903,-4.1612999,-0.13436,-1.05087856,EBI3,Epstein-Barr virus induced 3
8118622,0.1304,0.00059393,-4.1499084,-0.15657,-0.27497815,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8
8121601,0.1312,0.00060506,4.1415844,-0.17281,0.50597531,FAM26E,family with sequence similarity 26 member E
8164269,0.1312,0.00061339,-4.1354556,-0.18476,-0.95346162,ENG,endoglin
8154491,0.1312,0.00061341,4.1354383,-0.1848,0.33327051,ADAMTSL1,ADAMTS like 1
8179534,0.1312,0.00062813,-4.1248114,-0.20553,-0.27191189,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8
8080936,0.1312,0.00062815,-4.1248008,-0.20555,-0.23310451,,
8124448,0.1312,0.0006295,4.1238408,-0.20743,0.44449994,HIST1H4H,"histone cluster 1, H4h"
8178234,0.1313,0.00063542,-4.119645,-0.21561,-0.27957509,HSD17B8,hydroxysteroid 17-beta dehydrogenase 8
8162696,0.1329,0.00065488,4.1061256,-0.24201,0.29761181,XPA,"XPA, DNA damage recognition and repair factor"
7905444,0.1329,0.00065589,4.1054343,-0.24335,0.27477944,SNX27,sorting nexin family member 27
8151092,0.1329,0.00065901,-4.1033132,-0.2475,-1.76456612,CRH,corticotropin releasing hormone
7922174,0.1341,0.00067034,4.0956724,-0.26242,0.64452844,F5,coagulation factor V
8177460,0.1343,0.00067684,4.091349,-0.27086,0.75415047,LOC100134822///LINC00266-1///PCMTD2,uncharacterized LOC100134822///long intergenic non-protein coding RNA 266-1///protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
8175016,0.1345,0.00068605,4.0852983,-0.28268,0.69205351,APLN,apelin
8079931,0.1345,0.0006884,-4.0837645,-0.28567,-0.33816401,SLC38A3,solute carrier family 38 member 3
8138882,0.1346,0.00069465,-4.0797162,-0.29358,-0.18312211,NEUROD6,neuronal differentiation 6
8176865,0.1352,0.00070653,4.0721248,-0.30841,0.75733354,LOC100134822///LINC00266-1///PCMTD2,uncharacterized LOC100134822///long intergenic non-protein coding RNA 266-1///protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
8060988,0.1352,0.00071368,4.067616,-0.31722,0.365486,BTBD3,BTB domain containing 3
8166314,0.1352,0.00071551,-4.06647,-0.31946,-0.30521809,PPEF1,protein phosphatase with EF-hand domain 1
7990054,0.1352,0.00074102,4.0507847,-0.35011,0.38851492,UACA,uveal autoantigen with coiled-coil domains and ankyrin repeats
8043283,0.1352,0.00074156,-4.0504546,-0.35076,-0.29646335,KDM3A,lysine demethylase 3A
8030002,0.1352,0.00074281,-4.0497006,-0.35223,-0.45891914,ZNF114,zinc finger protein 114
8120279,0.1352,0.00074284,-4.0496859,-0.35226,-0.52371188,LRRC1,leucine rich repeat containing 1
8155673,0.1352,0.0007463,4.0476009,-0.35633,0.33904569,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta
7924207,0.1352,0.00075064,4.0450065,-0.3614,0.25803237,PTPN14,"protein tyrosine phosphatase, non-receptor type 14"
7909088,0.1352,0.00075681,-4.0413449,-0.36856,-0.24565157,TMCC2,transmembrane and coiled-coil domain family 2
8068105,0.1352,0.0007584,-4.0404002,-0.37041,-0.29687,BACH1,BTB domain and CNC homolog 1
7903119,0.1352,0.00076838,4.034551,-0.38184,0.43682456,ABCD3,ATP binding cassette subfamily D member 3
8026407,0.1352,0.00076991,-4.0336622,-0.38358,-0.76374049,SYDE1,synapse defective Rho GTPase homolog 1
7921773,0.1352,0.00077402,-4.0312788,-0.38824,-0.81380666,NECTIN4,nectin cell adhesion molecule 4
8162466,0.1354,0.00078166,-4.0268785,-0.39684,-0.26656675,FAM120AOS,family with sequence similarity 120A opposite strand
8074944,0.1354,0.00078598,-4.0244116,-0.40167,-0.70104548,DERL3,derlin 3
7909745,0.1402,0.00081929,4.0058326,-0.438,0.39934221,KCTD3,potassium channel tetramerization domain containing 3
8109001,0.1416,0.00083366,3.9980529,-0.45322,0.26453214,SPINK5,"serine peptidase inhibitor, Kazal type 5"
7975457,0.1443,0.00086791,3.9800335,-0.48847,0.45301079,,
8128572,0.1443,0.00087126,-3.9783105,-0.49184,-0.29061751,PREP,prolyl endopeptidase
7947156,0.1443,0.00087477,3.9765111,-0.49536,0.89893344,MUC15,"mucin 15, cell surface associated"
8168749,0.1443,0.00088102,3.9733237,-0.5016,0.47933878,SRPX2,"sushi repeat containing protein, X-linked 2"
7922229,0.1443,0.00088201,3.9728214,-0.50258,0.23043561,SELE,selectin E
8107005,0.1443,0.00088444,3.9715938,-0.50499,0.34230556,CAST,calpastatin
7948987,0.1491,0.00091978,-3.9540611,-0.5393,-0.55935162,PLA2G16,phospholipase A2 group XVI
7923967,0.1513,0.00093905,-3.9447849,-0.55745,-0.21673426,YOD1,YOD1 deubiquitinase
8121794,0.1528,0.00095874,3.9355038,-0.57562,0.35407558,SMPDL3A,sphingomyelin phosphodiesterase acid like 3A
8006834,0.1528,0.00096074,-3.9345716,-0.57745,-0.23457317,LASP1,LIM and SH3 protein 1
7899071,0.1529,0.000978,-3.9266023,-0.59305,-0.40595561,,
8042811,0.1529,0.00097829,-3.926472,-0.5933,-0.49337295,TET3,tet methylcytosine dioxygenase 3
7912157,0.1529,0.00098031,-3.9255462,-0.59512,-0.72693881,ERRFI1,ERBB receptor feedback inhibitor 1
8091444,0.1592,0.00103273,-3.9022432,-0.64074,-0.31584685,,
7937407,0.1592,0.00103299,-3.9021323,-0.64096,-0.27127805,RASSF7,Ras association domain family member 7
8100943,0.1596,0.00104208,3.8982141,-0.64863,0.53952066,RASSF6,Ras association domain family member 6
8021301,0.1603,0.00106211,3.8896985,-0.66531,0.39214879,RAB27B,"RAB27B, member RAS oncogene family"
7989193,0.1603,0.00107202,3.8855412,-0.67345,0.47921477,,
7983606,0.1603,0.0010818,3.8814817,-0.6814,0.34305825,EID1,EP300 interacting inhibitor of differentiation 1
8106820,0.1603,0.00108476,3.8802572,-0.6838,0.22356819,POLR3G,RNA polymerase III subunit G
7936115,0.1603,0.00109175,-3.8773861,-0.68942,-0.6518681,SH3PXD2A,SH3 and PX domains 2A
7916403,0.1603,0.00109946,3.8742363,-0.69559,0.28536335,SSBP3,single stranded DNA binding protein 3
8127094,0.1603,0.00110418,3.8723218,-0.69934,0.33394619,GSTA4,glutathione S-transferase alpha 4
7910638,0.1603,0.00110777,-3.8708672,-0.70219,-0.26035456,,
7929958,0.1603,0.00110963,3.8701178,-0.70365,0.23822172,BTRC,beta-transducin repeat containing E3 ubiquitin protein ligase
8058498,0.1603,0.0011112,3.8694839,-0.7049,0.32451055,FZD5,frizzled class receptor 5
8093191,0.1603,0.00112074,3.8656601,-0.71239,0.30782275,DLG1,discs large MAGUK scaffold protein 1
8035782,0.1603,0.00112845,3.8625945,-0.71839,0.47280875,ZNF682,zinc finger protein 682
8167953,0.1603,0.00114102,-3.8576396,-0.72809,-0.27095513,,
8054281,0.1603,0.00114395,3.8564911,-0.73034,0.44813446,LONRF2,LON peptidase N-terminal domain and ring finger 2
8057959,0.1603,0.00115014,3.8540794,-0.73507,0.51493878,PGAP1,post-GPI attachment to proteins 1
7922598,0.1603,0.00115037,3.8539904,-0.73524,0.48282232,ANGPTL1,angiopoietin like 1
7943240,0.1616,0.00117335,3.8451417,-0.75257,0.2281391,PIWIL4,piwi like RNA-mediated gene silencing 4
8062108,0.1616,0.00118125,-3.842139,-0.75845,-0.64009879,PROCR,protein C receptor
8067903,0.1616,0.00118596,3.8403603,-0.76194,0.28240375,USP25,ubiquitin specific peptidase 25
8067981,0.1616,0.00119436,-3.8372019,-0.76812,-0.19013035,,
8051547,0.1616,0.00119816,-3.8357807,-0.77091,-0.4147908,PRKD3,protein kinase D3
7901046,0.1616,0.00121316,-3.8302143,-0.78181,-0.35839844,SNORD55,"small nucleolar RNA, C/D box 55"
8118721,0.1616,0.00121324,-3.8301866,-0.78186,-0.19211989,ZBTB9,zinc finger and BTB domain containing 9
8132399,0.1616,0.0012178,3.8285099,-0.78515,0.33306767,YAE1D1,Yae1 domain containing 1
8026341,0.1616,0.00122197,-3.8269777,-0.78815,-0.34907269,TECR,"trans-2,3-enoyl-CoA reductase"
8134621,0.1616,0.00122742,3.82499,-0.79204,0.18135761,ZKSCAN5,zinc finger with KRAB and SCAN domains 5
8122637,0.1616,0.00123161,-3.8234649,-0.79503,-0.73999363,SASH1,SAM and SH3 domain containing 1
8067055,0.1622,0.00124217,3.8196462,-0.80251,0.27425273,ATP9A,ATPase phospholipid transporting 9A (putative)
7918925,0.1633,0.00125771,3.8140846,-0.8134,0.3667425,TRIM45,tripartite motif containing 45
8039306,0.164,0.00128036,-3.8060997,-0.82904,-0.56736619,RDH13,retinol dehydrogenase 13
7990151,0.164,0.00128036,-3.8060991,-0.82905,-0.3606915,PKM,"pyruvate kinase, muscle"
7985636,0.164,0.00128731,-3.8036783,-0.83379,-0.20050081,SLC28A1,solute carrier family 28 member 1
8019709,0.164,0.0012896,-3.8028806,-0.83535,-0.87945881,RNU2-1,"RNA, U2 small nuclear 1"
8045030,0.1672,0.00132151,-3.7919461,-0.85677,-0.28804269,MYO7B,myosin VIIB
8156452,0.1673,0.00132855,-3.7895686,-0.86142,-0.25994794,FAM120A,family with sequence similarity 120A
8113666,0.1691,0.00135122,3.782001,-0.87625,0.52199869,SEMA6A,semaphorin 6A
8109938,0.1691,0.00135844,3.779614,-0.88092,0.37576341,RANBP17,RAN binding protein 17
8088911,0.1691,0.00136338,3.7779915,-0.8841,0.49242759,ZNF717,zinc finger protein 717
8085556,0.1697,0.00137482,-3.7742511,-0.89143,-0.74325162,SH3BP5,SH3 domain binding protein 5
7976200,0.1728,0.00140747,-3.7637515,-0.91199,-0.40607813,CALM1,calmodulin 1
8091723,0.1749,0.00143172,-3.7561071,-0.92696,-0.27813772,RARRES1,retinoic acid receptor responder 1
8161423,0.1796,0.00147678,3.7422421,-0.95411,0.33255206,FGF7P3///FGF7P6///FGF7,fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7
8036436,0.1808,0.00149453,3.736894,-0.96459,0.19036798,ZNF607,zinc finger protein 607
8092578,0.1809,0.00150253,-3.7345036,-0.96927,-0.21843669,ETV5,ETS variant 5
8016546,0.1857,0.00155524,3.7190718,-0.99948,0.16443902,ZNF652,zinc finger protein 652
8037005,0.1857,0.00155719,-3.7185121,-1.00058,-0.702559,TGFB1,transforming growth factor beta 1
7987385,0.1868,0.00157425,3.7136365,-1.01013,0.21748169,MEIS2,Meis homeobox 2
8177867,0.1878,0.00159016,-3.7091343,-1.01894,-0.48375706,DDR1,discoidin domain receptor tyrosine kinase 1
8149673,0.1889,0.0016065,-3.7045587,-1.0279,-0.34725509,REEP4,receptor accessory protein 4
8077441,0.1889,0.00162049,-3.7006759,-1.0355,-0.92665519,BHLHE40,basic helix-loop-helix family member e40
8138086,0.1889,0.00163614,3.6963742,-1.04392,0.67290481,,
8045539,0.1889,0.00164255,-3.694622,-1.04735,-0.51097606,KYNU,kynureninase
8142471,0.1889,0.00164569,3.6937669,-1.04903,0.79916735,WNT2,Wnt family member 2
7915472,0.1889,0.00164855,-3.6929915,-1.05054,-0.36024875,SLC2A1,solute carrier family 2 member 1
7914282,0.1889,0.00165288,-3.6918166,-1.05284,-0.38688716,SDC3,syndecan 3
7998722,0.1924,0.00170334,-3.6783531,-1.0792,-0.5245005,SNORD60,"small nucleolar RNA, C/D box 60"
8122684,0.1924,0.00170365,3.6782699,-1.07936,0.29481875,SUMO4,small ubiquitin-like modifier 4
7910381,0.1924,0.00170751,-3.6772565,-1.08134,-0.35031063,DUSP5P1,dual specificity phosphatase 5 pseudogene 1
8095751,0.1924,0.00171378,3.6756174,-1.08455,0.45205975,PARM1,prostate androgen-regulated mucin-like protein 1
8121489,0.1945,0.00175275,-3.665547,-1.10426,-0.55605138,AMD1,adenosylmethionine decarboxylase 1
7935337,0.1945,0.00176044,-3.6635864,-1.10809,-0.71254466,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1
7984203,0.1945,0.00176657,3.6620291,-1.11114,0.21382791,ZNF609,zinc finger protein 609
8150866,0.1945,0.00177707,-3.6593751,-1.11633,-0.25124996,,
8099612,0.1945,0.00179047,3.656011,-1.12292,0.45001608,ADGRA3,adhesion G protein-coupled receptor A3
7995492,0.1945,0.00179316,3.6553388,-1.12423,0.53882549,ADCY7,adenylate cyclase 7
8136095,0.1945,0.00179343,3.6552716,-1.12436,0.39163775,AHCYL2,adenosylhomocysteinase like 2
8127754,0.1945,0.00180179,3.6531882,-1.12844,0.63832299,LCAL1,lung cancer associated lncRNA 1
8032410,0.1945,0.00180959,-3.6512533,-1.13223,-0.38363431,MOB3A,MOB kinase activator 3A
8052798,0.1945,0.001811,3.6509063,-1.1329,0.23867669,AAK1,AP2 associated kinase 1
8137448,0.1951,0.00182996,3.6462394,-1.14204,0.69388789,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11
7991214,0.1951,0.00183268,3.6455736,-1.14334,0.28482606,DET1,de-etiolated homolog 1 (Arabidopsis)
8131069,0.1951,0.00184418,-3.6427728,-1.14882,-0.5874082,GPER1,G protein-coupled estrogen receptor 1
8097957,0.1951,0.00184836,3.6417583,-1.1508,0.50305391,GUCY1A3,guanylate cyclase 1 soluble subunit alpha
8151423,0.1953,0.00185845,-3.6393201,-1.15557,-0.24647026,JPH1,junctophilin 1
7988838,0.1965,0.0018778,3.6346797,-1.16465,0.2284054,LEO1,"LEO1 homolog, Paf1/RNA polymerase II complex component"
